train_number,day_of_week,month,scheduled_hour,prev_station_delay,distance_from_origin,is_express,delay_minutes
16526,0,2,17,28.7,284.4,1,24.2
16346,2,11,22,8.6,666.5,1,14.9
16346,1,5,5,9.6,143.8,1,7.8
16329,1,12,22,10.0,707.5,1,13.6
56361,2,1,4,32.2,54.6,0,48.3
16629,5,1,15,10.1,624.9,1,13.6
16525,1,10,11,8.7,436.5,1,5.4
56361,1,1,23,25.7,714.1,0,45.7
16336,0,7,11,71.1,655.8,1,69.1
12076,5,6,20,4.7,384.1,1,14.3
16334,1,7,14,8.9,627.2,1,0.0
16526,1,4,15,6.3,348.4,1,5.7
66304,5,3,18,17.0,761.9,0,18.2
12076,0,10,13,13.2,693.4,1,14.7
56362,5,10,15,27.1,124.5,0,37.1
12601,3,2,16,13.1,341.7,1,18.2
16346,0,10,12,11.7,311.7,1,16.4
16650,4,12,6,8.1,382.1,1,8.5
12601,5,11,20,14.9,684.8,1,19.8
16329,2,12,18,12.4,128.6,1,9.7
16526,5,2,15,12.4,138.9,1,10.7
66303,6,1,17,5.0,496.1,0,4.5
12076,4,6,11,11.0,388.9,1,5.7
12082,1,10,20,1.6,217.3,1,1.2
16606,6,9,4,24.5,676.5,1,25.1
12431,6,12,21,0.0,363.3,1,0.5
66304,4,3,4,16.6,696.1,0,13.0
16525,3,12,10,5.8,737.6,1,7.8
12601,1,2,22,6.8,77.5,1,17.7
16346,4,3,8,7.5,504.6,1,0.0
16650,1,5,12,14.5,771.8,1,24.6
12602,3,7,18,10.6,330.2,1,0.9
66303,1,1,9,19.5,146.8,0,22.9
12601,5,12,5,0.5,677.7,1,7.8
16606,5,9,17,27.9,721.9,1,21.9
16346,2,12,22,41.0,77.3,1,44.2
12626,2,4,19,7.2,669.1,1,8.6
12625,6,12,6,5.4,667.4,1,10.0
16334,1,5,6,8.1,756.9,1,11.2
16346,4,3,16,5.4,160.6,1,10.3
66303,4,11,22,16.0,214.4,0,19.3
16329,6,1,20,15.6,505.2,1,22.9
66304,3,2,6,2.4,60.6,0,0.0
16526,0,6,21,3.7,46.2,1,4.1
16336,6,10,17,6.8,435.5,1,3.0
12082,6,9,21,32.4,334.9,1,32.4
66302,1,3,10,9.0,374.8,0,4.9
12076,6,11,19,13.3,399.3,1,23.3
16329,2,5,21,7.1,354.7,1,12.9
56362,2,2,13,37.4,614.6,0,32.7
16334,5,10,20,15.6,754.0,1,29.4
16629,0,7,23,10.9,191.9,1,24.7
66304,6,5,7,0.0,378.8,0,0.0
12625,4,9,10,9.2,644.3,1,10.4
66301,5,9,8,6.7,184.3,0,2.6
66304,3,7,15,48.7,686.6,0,40.9
16525,0,2,23,0.0,30.5,1,6.5
12076,4,1,15,2.4,11.5,1,3.2
16650,0,8,15,0.0,149.5,1,2.9
16525,3,11,23,22.2,653.6,1,23.7
16336,4,11,9,10.0,668.2,1,21.3
66303,4,3,4,5.8,304.5,0,12.7
56362,6,6,21,11.8,289.2,0,5.2
12601,0,8,12,14.1,571.9,1,7.0
56361,3,11,23,6.0,283.2,0,8.4
12626,6,4,8,5.8,75.0,1,2.1
12076,5,2,15,22.7,777.5,1,14.6
66301,0,7,7,44.2,735.4,0,53.7
16650,0,3,16,31.2,732.0,1,25.0
66304,2,1,23,5.1,144.5,0,0.9
16329,3,4,10,1.7,720.8,1,18.0
66302,3,12,8,8.4,794.3,0,6.3
16336,2,1,23,11.8,89.7,1,12.2
56362,4,7,11,23.0,632.1,0,22.5
16629,0,8,9,29.2,129.9,1,41.0
66304,0,1,14,23.1,591.1,0,33.5
16526,6,1,19,0.0,36.4,1,3.3
16336,1,6,20,14.4,627.0,1,17.9
16526,3,5,14,1.9,370.1,1,10.9
12602,1,12,20,11.0,287.2,1,19.6
12626,4,9,12,18.7,168.0,1,14.3
16336,5,1,17,7.6,777.8,1,13.0
12076,0,10,6,11.8,390.4,1,20.2
66301,5,2,10,8.4,523.6,0,6.0
16334,1,8,14,22.6,202.4,1,25.0
66303,0,2,18,11.6,765.5,0,19.9
66302,4,6,4,25.6,660.1,0,22.0
12431,4,6,4,12.0,605.8,1,16.4
16329,1,11,12,5.3,453.6,1,0.0
12076,2,9,7,25.4,148.7,1,31.2
16606,3,6,6,11.0,487.3,1,23.3
12601,6,8,8,12.4,667.7,1,16.5
12626,6,11,19,1.8,382.9,1,5.7
16346,2,7,18,5.7,371.3,1,0.0
12625,4,6,23,14.9,377.8,1,24.6
12082,6,4,19,10.3,441.0,1,8.7
66304,3,9,20,10.5,436.6,0,12.0
16606,2,6,14,11.8,110.2,1,0.0
16526,6,10,19,3.0,368.1,1,8.5
16525,6,6,6,20.7,648.4,1,24.0
12626,5,12,20,11.1,79.8,1,11.2
16346,6,8,18,9.0,446.3,1,6.8
66302,2,3,7,39.4,667.3,0,44.4
16629,0,4,9,13.5,456.3,1,19.4
12076,4,7,16,5.5,636.5,1,6.3
16346,0,12,23,4.4,420.6,1,15.1
16629,2,8,14,4.3,28.6,1,0.8
56361,3,12,5,8.2,723.6,0,10.7
66303,3,6,20,31.9,554.5,0,53.5
16526,0,4,10,2.7,536.7,1,11.9
12602,3,5,16,6.0,204.9,1,13.7
16526,1,11,20,10.9,634.9,1,2.8
56362,0,2,20,7.7,211.4,0,5.9
16334,6,8,6,2.9,447.9,1,0.2
16329,2,12,18,0.5,777.6,1,6.8
16606,6,12,23,12.5,462.4,1,3.3
16604,3,8,21,1.4,510.8,1,5.6
12431,5,6,21,6.6,787.8,1,4.0
16336,1,11,10,9.9,531.4,1,13.2
12601,4,5,22,6.2,172.4,1,4.8
16334,3,9,11,10.3,764.5,1,16.5
16604,0,11,15,3.5,497.4,1,8.4
12431,6,3,14,0.0,169.4,1,0.0
12602,4,9,16,15.7,706.3,1,20.0
16336,6,6,9,2.6,567.0,1,11.0
12625,6,6,16,19.9,470.0,1,17.8
12082,3,4,13,10.1,153.6,1,12.1
12431,0,7,15,5.5,24.1,1,6.0
16526,1,2,5,8.1,259.4,1,1.5
16526,0,2,14,3.9,768.5,1,2.0
66304,3,10,9,16.5,76.8,0,21.1
66301,0,9,17,41.3,416.4,0,50.7
16604,3,9,14,6.8,667.8,1,9.4
16604,0,8,5,4.2,775.3,1,4.7
16604,5,9,23,10.1,750.4,1,10.0
56362,4,3,12,25.7,235.2,0,25.9
16334,1,7,16,3.2,449.2,1,12.9
16336,4,5,13,4.9,361.4,1,10.3
66301,6,8,12,64.0,206.5,0,58.3
12076,5,7,14,5.3,431.4,1,8.2
66302,4,4,22,4.5,189.6,0,9.9
16606,0,6,9,25.3,474.4,1,23.6
12431,4,8,11,25.5,615.2,1,28.0
66302,4,8,16,26.9,160.0,0,41.5
12602,4,4,9,8.1,643.5,1,13.0
12076,0,8,4,16.9,139.7,1,12.9
16525,1,2,21,4.9,574.6,1,9.5
12601,2,2,14,8.1,431.8,1,13.8
12076,4,2,19,13.2,182.9,1,12.6
12601,1,11,12,5.6,725.3,1,9.1
16606,3,4,7,2.8,448.2,1,8.9
12601,3,1,11,0.2,466.5,1,4.6
16606,2,12,22,4.1,617.8,1,0.0
66304,1,1,4,34.6,620.9,0,38.2
12082,2,6,5,9.8,567.2,1,3.3
16606,6,10,10,0.7,232.7,1,0.0
16604,1,1,20,0.0,744.7,1,9.7
66301,1,8,8,13.3,443.6,0,9.2
16334,6,11,13,0.9,39.3,1,0.0
12626,4,9,7,19.4,348.0,1,26.9
16629,4,1,8,7.9,339.5,1,7.7
12076,4,9,5,3.8,485.6,1,0.8
56361,0,6,15,0.3,507.3,0,6.6
66304,5,11,20,5.7,47.3,0,7.7
16329,1,11,7,4.6,15.2,1,10.9
16329,5,10,22,6.2,173.6,1,6.9
12601,3,10,19,6.4,670.7,1,16.4
12602,3,3,6,0.6,224.3,1,2.9
16526,6,12,10,5.6,503.6,1,2.2
16334,1,8,18,24.1,715.1,1,22.5
16334,5,2,15,8.4,197.1,1,8.7
16629,2,12,4,10.7,133.2,1,8.2
16604,5,8,23,7.1,518.6,1,7.0
16650,1,1,14,4.2,719.7,1,5.1
56361,5,8,21,5.5,317.5,0,5.3
12626,6,6,13,0.7,446.9,1,10.4
66304,4,5,9,1.0,326.8,0,11.0
16650,0,9,6,1.0,756.9,1,1.5
66303,5,9,6,24.3,380.4,0,37.8
12431,0,8,21,1.7,527.9,1,9.6
16525,3,5,21,3.1,230.9,1,1.3
16334,0,7,23,9.2,424.8,1,6.8
66301,5,9,19,24.3,538.6,0,27.1
66304,1,8,14,17.0,497.5,0,35.2
12082,0,6,8,4.1,218.9,1,0.0
16606,6,3,5,5.0,51.9,1,0.0
16629,5,12,15,0.0,558.6,1,4.1
66303,5,12,10,5.9,509.5,0,5.0
12601,1,1,22,7.8,773.2,1,0.0
16606,5,3,7,0.0,29.7,1,8.1
66304,5,11,13,1.7,90.3,0,4.2
12431,5,6,5,15.4,123.1,1,16.4
12082,4,9,16,25.6,460.1,1,30.2
16629,5,6,17,5.4,567.8,1,9.1
66303,2,4,5,9.6,321.0,0,10.4
12601,0,2,13,6.0,392.3,1,9.2
16336,5,1,6,16.2,69.2,1,27.8
12625,5,2,22,3.6,429.1,1,0.0
56361,5,7,5,7.5,696.4,0,18.2
66303,6,5,8,4.6,612.0,0,11.1
16334,1,1,7,15.7,435.5,1,8.8
12602,0,4,18,0.3,559.4,1,7.9
12082,3,7,4,17.7,551.9,1,11.3
66304,0,10,16,1.7,178.4,0,4.5
12625,4,3,22,9.6,227.2,1,8.3
12601,3,3,14,9.5,799.2,1,16.5
16629,6,6,6,37.6,23.1,1,36.3
12082,2,6,8,33.3,572.2,1,33.9
16606,6,7,13,22.3,391.9,1,18.9
12601,4,7,13,0.7,476.6,1,6.0
16336,5,6,12,5.4,92.3,1,4.4
66303,5,8,16,3.4,577.1,0,10.4
12601,3,10,13,24.7,693.2,1,14.5
16526,0,2,17,7.6,104.7,1,10.8
12625,5,5,6,8.3,421.6,1,14.8
56362,1,3,4,11.7,658.2,0,14.4
16525,3,3,21,5.8,552.6,1,0.8
66304,5,3,23,35.8,745.9,0,53.8
66304,3,12,20,37.0,405.9,0,39.5
12626,3,7,18,7.6,512.7,1,9.1
56361,6,5,12,11.7,443.3,0,26.0
66303,1,6,14,6.4,211.4,0,2.7
16650,4,6,10,0.3,48.0,1,0.2
16334,3,4,23,0.1,301.3,1,0.0
12625,1,6,4,12.6,772.7,1,11.4
56362,4,4,11,46.2,635.3,0,44.7
16526,1,5,18,2.9,279.5,1,6.5
16334,6,2,9,5.0,613.2,1,4.9
12082,2,11,17,15.3,123.0,1,16.8
16334,3,9,21,10.7,93.4,1,9.6
56362,5,7,6,5.8,532.2,0,3.1
16329,4,8,11,9.9,255.5,1,19.9
12082,3,1,8,0.9,697.0,1,9.3
16526,4,4,21,6.5,406.8,1,12.9
12431,0,10,22,5.5,409.0,1,0.0
16334,4,11,5,12.2,598.3,1,10.7
16334,2,12,17,0.8,596.4,1,1.6
16629,4,11,15,11.4,500.5,1,7.8
16336,2,1,8,0.0,303.8,1,9.3
16650,6,4,12,16.5,422.1,1,20.0
12431,2,12,8,0.8,342.7,1,10.8
56362,3,12,17,29.0,529.2,0,15.7
56362,0,1,6,15.2,720.8,0,19.6
66303,5,3,12,20.5,111.2,0,38.0
16329,1,11,20,15.1,489.7,1,15.8
66303,2,3,14,6.3,635.7,0,8.0
16329,4,6,10,34.4,582.8,1,44.3
16650,1,8,7,19.0,367.3,1,11.4
12601,4,8,20,33.1,386.9,1,39.2
16346,2,9,13,4.7,538.2,1,10.1
16346,3,10,18,2.1,83.0,1,6.6
16334,4,2,18,5.6,586.9,1,22.4
12602,1,1,9,4.0,67.9,1,3.8
66304,4,12,23,11.7,76.9,0,12.4
12076,5,8,4,0.0,756.2,1,18.2
12626,3,8,4,53.6,361.0,1,48.0
66302,1,6,12,4.2,562.9,0,5.2
12625,4,12,23,12.5,611.4,1,25.8
12076,4,8,13,12.7,212.4,1,17.0
16650,1,7,10,10.9,488.6,1,13.8
16525,1,2,7,10.3,727.2,1,18.4
16629,1,6,6,24.2,319.9,1,28.2
12602,3,3,20,6.3,683.3,1,0.0
16336,4,5,20,18.9,44.3,1,21.6
66304,3,7,12,26.0,344.0,0,37.2
12431,3,1,6,6.6,416.9,1,14.9
66302,1,7,12,1.7,602.1,0,5.2
12602,1,5,16,0.1,149.9,1,10.4
12601,6,9,14,0.7,666.1,1,0.0
16346,5,1,23,3.5,780.8,1,2.9
12082,0,6,7,3.9,15.6,1,2.4
66304,0,3,14,2.6,794.9,0,0.0
16526,3,9,13,11.3,609.4,1,16.2
16334,1,4,16,0.0,112.6,1,2.9
12431,4,7,15,4.1,707.2,1,5.4
16629,2,1,14,8.0,481.0,1,9.3
56362,0,9,15,30.2,471.3,0,42.5
12076,1,9,20,1.4,265.0,1,5.9
16606,3,1,20,28.3,27.8,1,24.8
12626,6,2,16,0.0,318.4,1,3.2
16526,4,1,18,1.2,580.0,1,15.1
16336,2,3,12,4.3,361.4,1,1.8
12076,3,6,15,1.0,624.6,1,4.8
16629,3,5,20,9.0,445.8,1,10.4
16650,1,10,23,10.5,611.9,1,13.3
16525,1,6,17,31.0,583.6,1,25.7
16526,4,7,13,21.3,629.3,1,13.2
16526,3,7,23,13.5,247.2,1,6.1
66302,1,6,15,5.7,356.4,0,0.0
16604,3,12,8,29.8,415.4,1,50.4
16336,3,12,8,38.7,280.1,1,40.0
16334,6,11,4,6.8,549.2,1,1.0
66302,5,3,5,10.5,477.7,0,15.7
66301,0,12,8,12.9,366.4,0,7.3
56362,6,11,10,10.7,296.5,0,15.9
12431,4,6,12,43.5,397.2,1,34.9
12076,5,1,4,0.9,577.8,1,3.6
16336,3,1,19,8.3,392.0,1,9.9
66304,4,5,10,13.4,593.5,0,23.4
16650,5,2,6,4.3,607.6,1,3.9
66302,5,7,14,8.1,611.2,0,25.9
16606,2,12,9,30.9,627.9,1,43.9
12602,2,8,17,10.6,255.2,1,12.3
56362,3,3,14,7.4,285.2,0,11.3
16346,6,10,8,9.2,775.2,1,0.0
16334,5,3,19,21.8,87.2,1,26.6
56362,3,4,6,9.2,510.7,0,7.6
16650,2,2,9,22.1,635.7,1,19.7
66304,3,4,21,15.5,359.8,0,18.3
12602,4,10,13,8.8,486.2,1,4.7
16346,0,11,20,22.8,675.4,1,21.5
66301,4,3,21,38.2,608.8,0,34.4
16606,1,3,16,18.7,154.7,1,7.0
66303,0,10,10,4.5,17.7,0,6.4
12626,1,12,5,8.3,17.8,1,3.4
16604,0,4,20,8.0,303.7,1,19.6
12625,6,6,23,3.6,70.2,1,0.0
56362,5,3,13,7.7,109.4,0,14.2
12431,5,2,12,1.9,681.0,1,7.4
16650,5,2,5,9.0,271.1,1,16.6
16525,1,2,18,17.0,612.0,1,19.4
16329,0,6,13,14.0,297.4,1,17.2
16526,5,9,6,2.5,545.9,1,0.0
56362,3,6,14,5.9,153.3,0,16.8
12082,0,1,22,1.9,645.5,1,9.9
12601,4,11,23,8.4,589.5,1,3.1
66302,5,8,23,5.5,696.7,0,3.7
12076,1,11,14,14.3,656.9,1,13.4
16606,4,4,10,3.4,374.6,1,6.5
56361,3,3,15,12.8,661.8,0,14.6
16334,1,5,18,10.2,205.0,1,4.4
16336,0,9,7,12.3,101.0,1,24.2
16334,5,5,11,4.4,623.1,1,5.6
16334,0,8,23,13.6,199.4,1,21.2
12602,6,3,15,0.0,611.6,1,6.3
66303,6,9,8,77.8,697.2,0,78.8
12431,6,2,7,5.4,106.7,1,2.3
12082,2,2,23,2.6,427.5,1,10.4
56361,6,12,12,4.5,625.4,0,13.4
66304,0,4,15,5.7,230.9,0,0.9
12431,3,7,11,28.4,278.0,1,40.1
66301,6,2,17,25.7,72.9,0,41.9
12076,2,12,20,0.6,440.6,1,10.5
12076,4,9,21,19.6,766.3,1,5.4
16606,4,3,22,3.2,294.2,1,0.0
12431,0,2,12,8.4,374.3,1,4.3
12082,0,9,23,13.2,564.2,1,13.4
16526,1,9,17,1.2,765.7,1,7.6
12076,1,11,17,25.3,454.4,1,26.6
16336,2,12,7,0.3,11.0,1,0.0
12602,1,4,12,5.9,512.8,1,15.4
12431,6,6,22,11.5,307.6,1,16.2
16606,4,2,17,3.7,602.2,1,6.3
12626,5,11,7,21.8,100.0,1,23.1
66304,3,6,9,21.5,748.0,0,22.8
16336,0,6,15,13.2,625.0,1,0.0
16606,4,7,6,5.3,600.3,1,0.0
16606,3,4,23,11.0,339.4,1,7.7
16346,0,5,11,0.0,516.4,1,8.5
12076,3,11,6,7.6,540.4,1,1.9
16329,4,9,6,30.8,138.8,1,25.8
12626,4,9,8,24.4,50.2,1,23.5
56361,2,12,6,0.0,231.4,0,5.3
16346,4,5,5,2.3,620.0,1,0.0
16336,2,1,20,0.0,69.5,1,0.0
66302,2,2,10,11.1,500.3,0,22.3
12076,2,8,17,32.0,217.8,1,44.1
12076,2,10,11,14.5,214.3,1,15.4
12625,0,9,9,13.3,293.5,1,11.1
56361,2,10,9,0.0,129.6,0,0.0
12626,6,11,9,0.0,96.1,1,7.4
12625,4,7,19,22.6,210.0,1,31.9
66303,0,9,23,13.2,634.4,0,12.1
66303,5,6,6,12.0,568.4,0,15.8
16526,3,5,6,7.4,398.9,1,9.3
16604,0,10,16,4.8,624.3,1,6.3
16604,1,1,7,32.9,296.9,1,34.6
16525,3,7,16,14.9,37.2,1,13.7
12626,5,11,16,8.3,694.9,1,16.2
16525,1,6,19,29.4,768.2,1,50.0
66302,0,2,8,20.3,673.3,0,23.1
16526,2,10,11,7.0,424.8,1,7.4
12601,5,5,10,9.8,503.0,1,8.1
12082,3,10,14,8.4,766.3,1,11.8
56361,4,4,22,8.1,161.5,0,11.5
66302,2,1,13,20.5,607.1,0,21.2
16346,3,9,22,15.0,219.5,1,24.6
66302,6,11,19,16.9,618.7,0,23.6
66301,2,6,20,4.6,335.9,0,6.7
12082,4,9,13,18.7,787.0,1,23.6
66304,3,8,4,13.8,542.9,0,10.0
66302,1,9,14,48.5,654.7,0,69.6
16606,6,6,18,10.3,53.6,1,10.6
12601,3,1,17,7.1,76.6,1,11.6
16334,6,5,12,8.0,436.2,1,12.3
12602,4,9,23,9.8,412.5,1,17.9
12601,4,1,15,14.4,646.4,1,10.0
12082,5,4,9,8.8,612.2,1,19.7
16604,4,3,20,9.4,664.4,1,3.7
56361,5,10,4,37.7,240.8,0,33.0
16629,6,1,19,36.6,425.8,1,34.0
16604,4,11,23,7.3,439.5,1,0.0
12602,2,10,18,7.0,316.9,1,14.0
12626,6,12,15,7.6,123.9,1,9.9
16650,4,2,4,4.6,272.9,1,6.7
16336,1,10,16,9.7,694.3,1,23.6
16329,0,12,15,6.0,40.4,1,4.4
12601,1,5,13,10.1,182.6,1,9.1
12076,1,1,22,1.9,294.6,1,5.3
12082,4,1,22,8.9,722.9,1,13.8
16629,1,1,8,0.3,633.5,1,2.7
12625,3,8,12,5.1,304.4,1,11.0
66304,1,7,12,11.7,605.7,0,12.6
16526,2,5,12,5.4,103.2,1,6.9
16606,2,9,9,18.8,462.5,1,36.9
16650,2,8,22,2.2,228.3,1,0.7
16346,6,11,7,0.0,227.6,1,0.0
12626,0,3,23,1.1,496.0,1,0.0
12602,3,2,8,4.3,688.9,1,8.1
12602,2,12,22,10.3,482.6,1,2.3
12626,4,7,16,36.8,780.5,1,31.3
16525,6,8,9,12.4,561.3,1,14.9
56361,2,4,16,28.3,492.5,0,29.2
16606,4,11,13,21.3,562.7,1,28.3
66302,4,6,15,7.9,201.3,0,0.8
16346,2,7,7,12.0,237.6,1,17.8
12076,3,10,9,9.0,69.8,1,2.4
12431,4,5,17,15.3,496.5,1,9.6
66304,6,11,5,13.6,179.5,0,12.3
12082,2,6,13,17.5,612.3,1,22.8
16604,6,12,17,37.3,218.2,1,34.3
12625,0,4,23,14.8,170.5,1,0.8
56361,5,8,11,7.8,431.3,0,24.1
56362,3,3,18,19.9,575.4,0,17.8
12626,0,6,13,2.0,76.9,1,4.6
12602,2,1,22,7.3,281.9,1,4.7
12082,1,9,7,16.1,23.5,1,20.4
66301,0,3,9,12.4,392.5,0,16.0
12626,0,4,10,28.1,195.8,1,32.7
56361,3,6,22,31.2,751.3,0,38.8
16346,4,11,17,19.6,522.0,1,23.1
16629,4,12,20,7.3,598.9,1,0.5
16346,4,9,21,17.3,33.7,1,14.9
16604,6,10,20,0.0,16.8,1,0.0
16525,1,4,23,14.0,588.8,1,16.7
56361,5,12,21,8.8,790.3,0,12.9
12082,6,3,12,16.5,10.6,1,20.7
66302,1,6,6,16.3,600.1,0,17.4
16334,3,6,9,15.9,738.0,1,12.5
12602,4,10,12,4.4,242.3,1,0.0
16650,2,7,20,7.9,619.7,1,7.3
16336,4,9,22,7.7,505.8,1,2.8
66303,1,2,16,9.5,597.5,0,3.1
16629,4,9,10,23.5,652.8,1,18.0
16334,1,6,10,2.0,560.6,1,9.3
16526,4,4,6,2.4,483.8,1,2.1
12625,2,8,22,23.7,524.5,1,30.6
16650,0,7,20,15.0,770.6,1,4.9
66302,0,4,19,15.8,317.3,0,12.2
12602,4,1,11,24.0,341.8,1,21.6
56361,6,3,11,7.3,291.6,0,15.3
66304,3,7,16,5.2,689.7,0,9.3
12602,1,11,9,2.4,161.0,1,1.1
16629,1,2,18,10.9,370.1,1,15.3
66302,0,7,11,0.5,39.2,0,1.0
12431,3,10,16,11.6,68.3,1,0.0
66303,1,6,19,40.9,586.6,0,56.7
16525,0,9,14,9.7,289.8,1,7.1
16346,1,5,16,8.1,421.4,1,12.0
56362,3,12,18,8.1,292.6,0,6.7
66303,0,9,18,30.6,432.8,0,32.0
12431,0,9,20,0.0,34.3,1,5.7
16629,5,7,8,7.4,23.8,1,3.6
16606,0,3,9,2.4,660.0,1,0.4
16334,4,2,22,9.7,43.9,1,0.0
12082,1,9,7,15.0,682.4,1,18.0
16336,1,11,6,9.9,741.4,1,8.7
12076,3,1,4,3.6,219.2,1,0.0
12082,0,10,17,0.7,276.9,1,0.8
16525,0,5,5,25.1,492.0,1,23.6
16525,2,5,16,16.9,779.0,1,10.9
16629,2,6,10,29.7,127.0,1,37.4
12076,3,11,5,14.5,244.0,1,22.5
16329,4,4,9,19.5,191.4,1,24.8
16336,1,3,13,4.5,761.6,1,0.2
12076,3,4,19,8.5,783.6,1,5.3
66302,3,2,17,6.6,377.3,0,21.2
12625,2,12,7,2.8,83.6,1,21.3
16604,2,3,13,6.8,169.5,1,1.1
56361,4,1,11,10.9,63.9,0,10.9
16629,4,7,22,13.8,16.9,1,10.9
66304,0,9,12,24.7,735.6,0,18.1
16526,2,6,10,28.9,103.0,1,25.0
66301,4,6,4,22.8,47.4,0,47.8
16650,3,5,15,10.7,772.1,1,7.7
56361,2,7,10,14.0,205.3,0,6.3
12601,4,3,19,2.5,138.4,1,2.7
66304,2,12,22,35.8,284.6,0,28.7
12602,1,7,17,62.7,767.5,1,54.5
16650,1,2,21,29.5,299.3,1,31.7
16526,0,8,9,31.7,441.1,1,41.2
16629,6,11,16,6.6,284.2,1,5.4
12626,4,10,9,5.9,376.3,1,6.5
12625,6,1,21,14.0,578.9,1,19.0
66301,5,8,18,16.2,478.8,0,25.2
56361,2,4,21,6.7,12.9,0,8.5
16525,6,6,7,7.8,478.9,1,12.6
12431,6,8,7,10.6,47.6,1,23.0
16650,4,4,7,1.0,182.8,1,7.1
12076,5,3,11,5.8,670.2,1,10.6
12626,5,8,17,6.9,484.5,1,15.1
16629,5,11,21,0.0,284.0,1,0.0
66304,2,9,7,9.5,371.3,0,0.0
66303,3,4,10,50.2,313.6,0,88.1
16336,4,3,15,5.6,284.0,1,4.7
12601,5,2,16,16.1,121.1,1,32.9
16629,0,9,6,13.6,644.5,1,18.8
66304,2,1,7,1.1,139.6,0,0.7
12076,5,12,7,6.1,227.0,1,20.2
12602,4,11,10,0.8,270.2,1,4.1
12601,5,3,12,1.1,70.3,1,1.9
12076,3,7,22,8.9,473.0,1,2.3
12082,3,12,20,8.0,213.3,1,11.8
16329,6,4,6,27.7,437.6,1,26.5
16650,5,10,11,10.0,297.3,1,3.0
16525,2,7,21,20.9,300.1,1,24.7
16525,5,12,12,5.3,177.5,1,2.1
12431,5,11,20,6.9,410.6,1,3.2
16346,3,9,22,13.8,566.2,1,13.1
16606,1,3,20,17.6,597.6,1,24.1
12431,5,2,5,0.0,713.8,1,0.9
12602,3,7,11,21.8,404.9,1,28.9
66304,5,6,21,11.6,747.7,0,2.4
12082,3,10,4,7.2,71.8,1,10.5
12082,3,12,13,3.9,358.9,1,11.2
12601,2,2,13,6.1,484.2,1,5.3
16606,0,10,8,9.3,570.3,1,29.2
66303,1,10,8,25.3,72.0,0,25.2
16629,2,4,22,0.9,10.8,1,8.4
16526,6,9,23,1.0,195.1,1,10.4
12602,6,6,19,8.8,411.1,1,18.2
12076,0,1,13,8.7,452.9,1,11.8
66301,1,2,7,4.9,395.9,0,1.7
66304,6,3,6,28.1,307.2,0,37.4
12601,2,3,8,10.4,644.5,1,7.2
16329,2,4,20,0.0,377.3,1,0.0
12076,3,4,19,7.3,687.2,1,8.9
16650,5,8,17,14.6,317.0,1,13.8
16606,0,2,5,25.6,515.4,1,16.5
16629,6,9,19,10.7,146.8,1,15.6
66301,4,3,13,17.8,531.9,0,28.1
12602,1,7,21,36.6,784.6,1,27.7
56361,5,7,9,21.2,739.8,0,29.6
66302,6,11,7,84.8,527.5,0,117.2
16526,2,4,20,10.8,675.9,1,9.1
56361,2,11,12,9.9,420.6,0,18.0
12076,4,5,18,17.8,448.7,1,24.5
12082,1,3,5,0.6,349.3,1,0.0
66301,2,6,7,101.2,540.4,0,94.8
16526,5,9,4,15.4,339.6,1,9.9
66302,5,12,6,6.7,457.1,0,10.8
16336,2,8,8,12.5,373.1,1,16.5
16526,3,5,7,22.4,666.4,1,19.5
12082,5,6,11,7.9,298.1,1,4.8
16606,2,12,22,3.6,37.0,1,0.0
66301,4,4,17,26.4,429.7,0,30.3
16650,2,11,17,22.6,770.7,1,19.8
66301,3,5,19,49.5,480.7,0,45.4
16629,1,7,6,42.2,796.6,1,29.1
16604,3,12,15,6.9,592.1,1,5.4
66302,0,7,12,2.0,412.0,0,9.1
16604,5,6,22,0.0,232.6,1,9.8
66303,5,10,20,5.8,692.5,0,3.5
16329,4,10,8,3.7,13.0,1,0.0
66301,4,3,16,15.0,606.4,0,19.9
56362,3,9,15,5.3,788.4,0,0.0
16525,2,7,18,32.7,300.1,1,27.4
12626,4,8,13,18.5,131.7,1,14.8
12625,1,11,21,7.6,153.2,1,25.3
12602,2,2,20,17.8,279.3,1,24.7
56361,0,5,17,83.4,254.8,0,70.0
16650,2,6,4,7.2,510.8,1,7.9
56362,0,10,23,42.3,347.9,0,46.7
16336,2,2,21,1.0,628.6,1,0.0
56361,4,3,13,8.7,561.2,0,12.6
56362,6,10,17,11.1,174.6,0,5.7
66301,6,10,18,13.2,425.9,0,12.1
66302,4,12,8,8.7,648.9,0,11.6
16329,3,2,16,3.4,291.7,1,3.1
16629,6,11,7,0.0,36.8,1,0.0
16604,4,5,5,7.8,313.9,1,8.0
12625,6,11,5,7.0,624.7,1,11.1
16336,5,3,23,5.4,563.2,1,3.6
16346,0,1,11,3.0,220.7,1,14.3
16329,6,12,8,15.5,403.7,1,15.5
16629,1,4,14,6.0,779.6,1,9.7
56361,5,5,18,12.6,773.0,0,19.3
16525,5,1,19,14.6,544.7,1,9.0
56362,3,6,17,24.3,327.3,0,34.9
16334,2,4,8,7.2,228.2,1,0.0
66301,3,10,18,27.2,128.4,0,30.0
12431,5,11,16,9.3,630.6,1,13.0
12082,5,5,10,4.7,383.2,1,0.0
16650,4,8,17,15.2,665.4,1,22.6
66301,3,10,23,10.3,455.7,0,7.3
16604,4,5,16,11.6,798.4,1,11.9
